channel,snr,mcs,seq_number
pdc,0.50,0,6517
pcc_err,0.50,0,6518
pdc,0.50,0,6520
pdc,0.50,0,6521
pcc_err,0.50,0,6538
pcc_err,0.50,0,6556
pdc,0.50,0,6562
pdc,0.50,0,6564
pcc_err,0.50,0,6566
pcc_err,0.50,0,6566
pcc_err,0.50,0,6566
pcc_err,0.50,0,6586
pcc_err,0.50,0,6586
pcc_err,0.50,0,6586
pdc,0.50,0,6594
pcc_err,0.50,0,6642
pdc,0.50,0,6651
pcc_err,0.50,0,6652
pdc,0.50,0,6664
pcc_err,0.50,0,6665
pcc_err,0.50,0,6668
pdc,0.50,0,6673
pdc,0.50,0,6679
pdc,0.50,0,6681
pdc,0.50,0,6685
pcc_err,0.50,0,6686
pdc,0.50,0,6691
pcc_err,0.50,0,6706
pcc_err,0.50,0,6706
pcc_err,0.50,0,6706
pcc_err,0.50,0,6706
pcc_err,0.50,0,6706
pcc_err,0.50,0,6706
pcc_err,0.50,0,6768
pcc_err,0.50,0,6788
pcc_err,0.50,0,6794
pcc_err,0.50,0,6794
pcc_err,0.50,0,6794
pdc,0.50,0,6801
pdc,0.50,0,6802
pcc_err,0.50,0,6803
pcc_err,0.50,0,6803
pcc_err,0.50,0,6803
pcc_err,0.50,0,6803
pcc_err,0.50,0,6803
pcc_err,0.50,0,6820
pcc_err,0.50,0,6820
pdc,0.50,0,6829
pdc,0.50,0,6862
pdc,0.50,0,6867
pcc_err,0.50,0,6868
pcc_err,0.50,0,6868
pcc_err,0.50,0,6884
pcc_err,0.50,0,6884
pcc_err,0.50,0,6999
pcc_err,0.50,0,7041
pcc_err,0.50,0,7045
pcc_err,0.50,0,7045
pcc_err,0.50,0,7045
pdc,0.50,0,7051
pdc,0.50,0,7056
pdc,0.50,0,7059
pdc,0.50,0,7073
pdc,0.50,0,7075
pcc_err,0.50,0,7085
pcc_err,0.50,0,7085
pdc,0.50,0,7091
pdc,0.50,0,7092
pcc_err,0.50,0,7093
pcc_err,0.50,0,7116
pcc_err,0.50,0,7136
pcc_err,0.50,0,7142
pdc,0.50,0,7145
pdc,0.50,0,7147
pcc_err,0.50,0,7148
pcc_err,0.50,0,7155
pcc_err,0.50,0,7155
pdc,0.50,0,7157
pdc,0.50,0,7158
pcc_err,0.50,0,7159
pcc_err,0.50,0,7169
pdc,0.50,0,7173
pdc,0.50,0,7175
pcc_err,0.50,0,7176
pcc_err,0.50,0,7190
pcc_err,0.50,0,7190
pdc,0.50,0,7195
pdc,0.50,0,7197
pcc_err,0.50,0,7208
pcc_err,0.50,0,7208
pcc_err,0.50,0,7215
pcc_err,0.50,0,7215
pdc,0.50,0,7237
pdc,0.50,0,7406
pdc,0.50,0,7589
pcc_err,0.50,0,7592
pdc,0.50,0,7597
pdc,0.50,0,7598
pdc,0.50,0,7601
pcc_err,0.50,0,7602
pcc_err,0.50,0,7602
pcc_err,0.50,0,7602
pcc_err,0.50,0,7602
pdc,0.50,0,7607
pcc_err,0.50,0,7608
pcc_err,0.50,0,7660
pcc_err,0.50,0,7660
pcc_err,0.50,0,7660
pdc,0.50,0,7671
pcc_err,0.50,0,7703
pdc,0.50,0,7706
pcc_err,0.50,0,7755
pcc_err,0.50,0,7755
pcc_err,0.50,0,7755
pcc_err,0.50,0,7755
pdc,0.50,0,7766
pdc,0.50,0,7767
pcc_err,0.50,0,7768
pcc_err,0.50,0,7826
pcc_err,0.50,0,7826
pcc_err,0.50,0,7826
pdc,0.50,0,7829
pdc,0.50,0,7830
pcc_err,0.50,0,7854
pcc_err,0.50,0,7860
pcc_err,0.50,0,7860
pdc,0.50,0,7944
pcc_err,0.50,0,7959
pcc_err,0.50,0,8331
pcc_err,0.50,0,8331
pcc_err,0.50,0,8331
pcc_err,0.50,0,8331
pdc,0.50,0,8354
pcc_err,0.50,0,8355
pdc,0.50,0,8357
pdc,0.50,0,8358
pcc_err,0.50,0,8359
pcc_err,0.50,0,8359
pcc_err,0.50,0,8359
pcc_err,0.50,0,8421
pdc,0.50,0,8426
pdc,0.50,0,8427
pdc,0.50,0,8428
pcc_err,0.50,0,8429
pdc,0.50,0,8437
pdc,0.50,0,8447
pdc,0.50,0,8458
pcc_err,0.50,0,8459
pdc,0.50,0,8460
pdc,0.50,0,8462
pcc_err,0.50,0,8463
pcc_err,0.50,0,8504
pcc_err,0.50,0,8504
pcc_err,0.50,0,8504
pcc_err,0.50,0,8504
pcc_err,0.50,0,8504
pcc_err,0.50,0,8504
pdc,0.50,0,8817
pcc_err,0.50,0,8818
pdc,0.50,0,8822
pcc_err,0.50,0,8823
pcc_err,0.50,0,8823
pcc_err,0.50,0,8823
pcc_err,0.50,0,8823
pdc,0.50,0,8830
pcc_err,0.50,0,8831
pdc,0.50,0,9141
pdc,0.50,0,9144
pdc,0.50,0,9194
pcc_err,0.50,0,9254
pcc_err,0.50,0,9605
pcc_err,0.50,0,9605
pcc_err,0.50,0,9605
pcc_err,0.50,0,9605
pcc_err,0.50,0,10222
pcc_err,0.50,0,10222
pcc_err,0.50,0,10375
pdc,0.50,0,10379
pcc_err,0.50,0,10380
pcc_err,0.50,0,10395
pdc,0.50,0,10407
pcc_err,0.50,0,10408
pcc_err,0.50,0,10410
pcc_err,0.50,0,10427
pcc_err,0.50,0,10427
pcc_err,0.50,0,10434
pcc_err,0.50,0,10434
pdc,0.50,0,10469
pcc_err,0.50,0,10470
pdc,0.50,0,10473
pcc_err,0.50,0,10477
pcc_err,0.50,0,10477
pcc_err,0.50,0,10486
pcc_err,0.50,0,10486
pcc_err,0.50,0,10499
pcc_err,0.50,0,10499
pcc_err,0.50,0,10604
pdc,0.50,0,10612
pdc,0.50,0,10613
pcc_err,0.50,0,10614
pcc_err,0.50,0,10623
pdc,0.50,0,10633
pcc_err,0.50,0,10634
pcc_err,0.50,0,10640
pcc_err,0.50,0,10640
pdc,0.50,0,10648
pcc_err,0.50,0,10722
pdc,0.50,0,10726
pcc_err,0.50,0,10727
pcc_err,0.50,0,10736
pcc_err,0.50,0,10736
pcc_err,0.50,0,10760
pcc_err,0.50,0,10768
pcc_err,0.50,0,10768
pcc_err,0.50,0,10799
pdc,0.50,0,10804
pcc_err,0.50,0,10805
pcc_err,0.50,0,10805
pcc_err,0.50,0,10805
pdc,0.50,0,10826
pcc_err,0.50,0,10827
pdc,0.50,0,10831
pcc_err,0.50,0,10832
pcc_err,0.50,0,10843
pdc,0.50,0,10845
pcc_err,0.50,0,10847
pdc,0.50,0,10909
pdc,0.50,0,10911
pcc_err,0.50,0,11005
pdc,0.50,0,11011
pdc,0.50,0,11013
pcc_err,0.50,0,11014
pcc_err,0.50,0,11014
pcc_err,0.50,0,11014
pdc,0.50,0,11039
pcc_err,0.50,0,11040
pcc_err,0.50,0,11040
pcc_err,0.50,0,11040
pcc_err,0.50,0,11051
pcc_err,0.50,0,11051
pcc_err,0.50,0,11051
pcc_err,0.50,0,11051
pcc_err,0.50,0,11063
pdc,0.50,0,11065
pcc_err,0.50,0,11066
pdc,0.50,0,11071
pdc,0.50,0,11075
pcc_err,0.50,0,11076
pcc_err,0.50,0,11120
pdc,0.50,0,11128
pdc,0.50,0,11141
pcc_err,0.50,0,11151
pcc_err,0.50,0,11151
pcc_err,0.50,0,11151
pcc_err,0.50,0,11151
pcc_err,0.50,0,11151
pcc_err,0.50,0,11151
pcc_err,0.50,0,11151
pdc,0.50,0,11172
pdc,0.50,0,11201
pdc,0.50,0,11205
pdc,0.50,0,11206
pdc,0.50,0,11207
pcc_err,0.50,0,11209
pdc,0.50,0,11210
pdc,0.50,0,11242
pdc,0.50,0,11243
pcc_err,0.50,0,11244
pcc_err,0.50,0,11244
pdc,0.50,0,11251
pdc,0.50,0,11262
pcc_err,0.50,0,11263
pcc_err,0.50,0,11263
pdc,0.50,0,11268
pcc_err,0.50,0,11269
pcc_err,0.50,0,11269
pdc,0.50,0,11276
pcc_err,0.50,0,11283
pcc_err,0.50,0,11283
pdc,0.50,0,11287
pcc_err,0.50,0,11291
pcc_err,0.50,0,11291
pcc_err,0.50,0,11296
pcc_err,0.50,0,11369
pdc,0.50,0,11372
pcc_err,0.50,0,11373
pdc,0.50,0,11378
pcc_err,0.50,0,11379
pcc_err,0.50,0,11381
pcc_err,0.50,0,11381
pcc_err,0.50,0,11399
pcc_err,0.50,0,11399
pdc,0.50,0,11411
pcc_err,0.50,0,11412
pcc_err,0.50,0,11412
pdc,0.50,0,11417
pdc,0.50,0,11419
pdc,0.50,0,11420
pdc,0.50,0,11431
pcc_err,0.50,0,11432
pdc,0.50,0,11433
pcc_err,0.50,0,11434
pcc_err,0.50,0,11434
pcc_err,0.50,0,11434
pcc_err,0.50,0,11443
pdc,0.50,0,11450
pcc_err,0.50,0,11451
pcc_err,0.50,0,11457
pdc,0.50,0,11467
pcc_err,0.50,0,11468
pdc,0.50,0,11490
pcc_err,0.50,0,11514
pcc_err,0.50,0,11514
pcc_err,0.50,0,11514
pcc_err,0.50,0,11514
pcc_err,0.50,0,11514
pcc_err,0.50,0,11514
pcc_err,0.50,0,11662
pcc_err,0.50,0,11662
pcc_err,0.50,0,11662
pcc_err,0.50,0,11662
pdc,0.50,0,11673
pdc,0.50,0,11675
pcc_err,0.50,0,11676
pcc_err,0.50,0,11676
pdc,0.50,0,11713
pcc_err,0.50,0,11766
pdc,0.50,0,11832
pcc_err,0.50,0,11833
pcc_err,0.50,0,11833
pcc_err,0.50,0,11833
pcc_err,0.50,0,11833
pcc_err,0.50,0,11833
pdc,0.50,0,11848
pcc_err,0.50,0,11849
pdc,0.50,0,11853
pcc_err,0.50,0,12091
pcc_err,0.50,0,12091
pcc_err,0.50,0,12248
pdc,0.50,0,12251
pcc_err,0.50,0,12252
pcc_err,0.50,0,12325
pcc_err,0.50,0,12325
pdc,0.50,0,12403
pcc_err,0.50,0,12404
pdc,0.50,0,12534
pcc_err,0.50,0,12535
pdc,0.50,0,12547
pcc_err,0.50,0,12548
pcc_err,0.50,0,12548
pcc_err,0.50,0,12548
pdc,0.50,0,12885
pcc_err,0.50,0,12886
pdc,0.50,0,12890
pcc_err,0.50,0,12891
pdc,0.50,0,13234
pcc_err,0.50,0,13235
pdc,0.50,0,13236
pcc_err,0.50,0,13237
pcc_err,0.50,0,13237
pcc_err,0.50,0,13237
pcc_err,0.50,0,13328
pcc_err,0.50,0,13399
pdc,0.50,0,13400
pcc_err,0.50,0,13437
pcc_err,0.50,0,13437
pcc_err,0.50,0,13444
pdc,0.50,0,13449
pcc_err,0.50,0,13450
pcc_err,0.50,0,13450
pcc_err,0.50,0,13486
pdc,0.50,0,13489
pcc_err,0.50,0,13490
pdc,0.50,0,13531
pcc_err,0.50,0,13597
pcc_err,0.50,0,13627
pcc_err,0.50,0,13627
pdc,0.50,0,13631
pcc_err,0.50,0,13632
pcc_err,0.50,0,13632
pcc_err,0.50,0,13683
pcc_err,0.50,0,14290
pdc,0.50,0,14291
pcc_err,0.50,0,14821
pcc_err,0.50,0,14991
pcc_err,0.50,0,14991
pcc_err,0.50,0,14991
pcc_err,0.50,0,14991
pcc_err,0.50,0,14991
pcc_err,0.50,0,15027
pdc,0.50,0,15045
pcc_err,0.50,0,15058
pdc,0.50,0,15068
pdc,0.50,0,15079
pcc_err,0.50,0,15080
pdc,0.50,0,15110
pcc_err,0.50,0,15111
pcc_err,0.50,0,15111
pdc,0.50,0,15128
pcc_err,0.50,0,15133
pdc,0.50,0,15137
pdc,0.50,0,15139
pcc_err,0.50,0,15140
pcc_err,0.50,0,15140
pcc_err,0.50,0,15151
pcc_err,0.50,0,15160
pcc_err,0.50,0,15160
pcc_err,0.50,0,15160
pdc,0.50,0,15181
pdc,0.50,0,15187
pcc_err,0.50,0,15188
pdc,0.50,0,15218
pcc_err,0.50,0,15219
pdc,0.50,0,15221
pcc_err,0.50,0,15224
pcc_err,0.50,0,15265
pcc_err,0.50,0,15294
pcc_err,0.50,0,15294
pdc,0.50,0,15305
pcc_err,0.50,0,15325
pcc_err,0.50,0,15339
pcc_err,0.50,0,15345
pcc_err,0.50,0,15345
pcc_err,0.50,0,15367
pcc_err,0.50,0,15373
pcc_err,0.50,0,15373
pdc,0.50,0,15376
pdc,0.50,0,15422
pcc_err,0.50,0,15427
pcc_err,0.50,0,15427
pcc_err,0.50,0,15427
pdc,0.50,0,15434
pcc_err,0.50,0,15435
pdc,0.50,0,15437
pcc_err,0.50,0,15438
pcc_err,0.50,0,15438
pdc,0.50,0,15446
pcc_err,0.50,0,15447
pcc_err,0.50,0,15501
pdc,0.50,0,15509
pdc,0.50,0,15510
pdc,0.50,0,15511
pdc,0.50,0,15513
pcc_err,0.50,0,15540
pcc_err,0.50,0,15540
pdc,0.50,0,15544
pdc,0.50,0,15560
pdc,0.50,0,15565
pdc,0.50,0,15566
pcc_err,0.50,0,15567
pcc_err,0.50,0,15576
pdc,0.50,0,15586
pcc_err,0.50,0,15587
pcc_err,0.50,0,15587
pcc_err,0.50,0,15596
pcc_err,0.50,0,15596
pcc_err,0.50,0,15596
pdc,0.50,0,15607
pdc,0.50,0,15610
pcc_err,0.50,0,15617
pdc,0.50,0,15636
pdc,0.50,0,15643
pcc_err,0.50,0,15644
pcc_err,0.50,0,15644
pcc_err,0.50,0,15644
pcc_err,0.50,0,15658
pcc_err,0.50,0,15658
pdc,0.50,0,15672
pcc_err,0.50,0,15693
pcc_err,0.50,0,15693
pcc_err,0.50,0,15693
pcc_err,0.50,0,15693
pcc_err,0.50,0,15716
pcc_err,0.50,0,15716
pcc_err,0.50,0,15716
pcc_err,0.50,0,15716
pcc_err,0.50,0,15740
pcc_err,0.50,0,15755
pcc_err,0.50,0,15755
pcc_err,0.50,0,15765
pdc,0.50,0,15767
pcc_err,0.50,0,15776
pcc_err,0.50,0,15776
pcc_err,0.50,0,15776
pcc_err,0.50,0,15776
pcc_err,0.50,0,15776
pdc,0.50,0,15793
pcc_err,0.50,0,15796
pdc,0.50,0,15799
pdc,0.50,0,15801
pcc_err,0.50,0,15802
pdc,0.50,0,15814
pcc_err,0.50,0,15815
pcc_err,0.50,0,15862
pdc,0.50,0,15881
pcc_err,0.50,0,15882
pcc_err,0.50,0,15882
pcc_err,0.50,0,15882
pcc_err,0.50,0,15882
pdc,0.50,0,15892
pcc_err,0.50,0,15893
pdc,0.50,0,15898
pcc_err,0.50,0,15899
pdc,0.50,0,15901
pdc,0.50,0,15907
pcc_err,0.50,0,15908
pcc_err,0.50,0,15908
pcc_err,0.50,0,15941
pcc_err,0.50,0,15941
pcc_err,0.50,0,15941
pcc_err,0.50,0,15941
pcc_err,0.50,0,15941
pcc_err,0.50,0,15941
pdc,0.50,0,15959
pcc_err,0.50,0,15960
pdc,0.50,0,15983
pdc,0.50,0,15987
pcc_err,0.50,0,15988
pdc,0.50,0,15998
pdc,0.50,0,16000
pcc_err,0.50,0,16001
pdc,0.50,0,16009
pcc_err,0.50,0,16010
pdc,0.50,0,16013
pcc_err,0.50,0,16014
pdc,0.50,0,16016
pdc,0.50,0,16020
pcc_err,0.50,0,16021
pdc,0.50,0,16032
pdc,0.50,0,16034
pcc_err,0.50,0,16035
pdc,0.50,0,16056
pdc,0.50,0,16070
pcc_err,0.50,0,16071
pcc_err,0.50,0,16071
pcc_err,0.50,0,16071
pcc_err,0.50,0,16071
pcc_err,0.50,0,16071
pdc,0.50,0,16086
pcc_err,0.50,0,16087
pdc,0.50,0,16095
pdc,0.50,0,16096
pcc_err,0.50,0,16097
pcc_err,0.50,0,16097
pdc,0.50,0,16175
pcc_err,0.50,0,16176
pcc_err,0.50,0,16176
pcc_err,0.50,0,16176
pcc_err,0.50,0,16176
pcc_err,0.50,0,16194
pdc,0.50,0,16198
pdc,0.50,0,16199
pdc,0.50,0,16212
pcc_err,0.50,0,16213
pcc_err,0.50,0,16213
pdc,0.50,0,16216
pdc,0.50,0,16225
pcc_err,0.50,0,16226
pdc,0.50,0,16232
pdc,0.50,0,16235
pcc_err,0.50,0,16236
pcc_err,0.50,0,16236
pdc,0.50,0,16239
pcc_err,0.50,0,16240
pdc,0.50,0,16245
pcc_err,0.50,0,16246
pdc,0.50,0,16247
pcc_err,0.50,0,16248
pcc_err,0.50,0,16256
pdc,0.50,0,16287
pdc,0.50,0,16289
pcc_err,0.50,0,16290
pcc_err,0.50,0,16290
pdc,0.50,0,16302
pcc_err,0.50,0,16303
pdc,0.50,0,16310
pcc_err,0.50,0,16311
pdc,0.50,0,16312
pcc_err,0.50,0,16314
pcc_err,0.50,0,16314
pdc,0.50,0,16322
pcc_err,0.50,0,16325
pdc,0.50,0,16335
pcc_err,0.50,0,16336
pcc_err,0.50,0,16336
pcc_err,0.50,0,16336
pcc_err,0.50,0,16347
pcc_err,0.50,0,16347
pdc,0.50,0,16351
pcc_err,0.50,0,16352
pcc_err,0.50,0,16352
pcc_err,0.50,0,16352
pcc_err,0.50,0,16352
pcc_err,0.50,0,16352
pcc_err,0.50,0,16352
pcc_err,0.50,0,16352
pdc,0.50,0,16366
pcc_err,0.50,0,16367
pcc_err,0.50,0,16367
pdc,0.50,0,16377
pdc,0.50,0,16397
pdc,0.50,0,16398
pdc,0.50,0,16405
pcc_err,0.50,0,16406
pcc_err,0.50,0,16406
pcc_err,0.50,0,16406
pcc_err,0.50,0,16406
pcc_err,0.50,0,16434
pcc_err,0.50,0,16434
pcc_err,0.50,0,16434
pcc_err,0.50,0,16447
pcc_err,0.50,0,16447
pcc_err,0.50,0,16447
pdc,0.50,0,16452
pcc_err,0.50,0,16453
pdc,0.50,0,16457
pdc,0.50,0,16465
pcc_err,0.50,0,16466
pdc,0.50,0,16468
pdc,0.50,0,16470
pcc_err,0.50,0,16471
pcc_err,0.50,0,16471
pcc_err,0.50,0,16477
pcc_err,0.50,0,16485
pcc_err,0.50,0,16485
pcc_err,0.50,0,16485
pcc_err,0.50,0,16485
pcc_err,0.50,0,16485
pdc,0.50,0,16495
pcc_err,0.50,0,16496
pcc_err,0.50,0,16496
pcc_err,0.50,0,16537
pdc,0.50,0,16538
pdc,0.50,0,16540
pcc_err,0.50,0,16541
pcc_err,0.50,0,16541
pcc_err,0.50,0,16541
pcc_err,0.50,0,16541
pdc,0.50,0,16575
pdc,0.50,0,16576
pdc,0.50,0,16582
pcc_err,0.50,0,16583
pcc_err,0.50,0,16583
pdc,0.50,0,16586
pdc,0.50,0,16596
pdc,0.50,0,16597
pcc_err,0.50,0,16600
pcc_err,0.50,0,16600
pdc,0.50,0,16606
pcc_err,0.50,0,16607
pdc,0.50,0,16608
pcc_err,0.50,0,16609
pdc,0.50,0,16613
pdc,0.50,0,16614
pdc,0.50,0,16616
pdc,0.50,0,16618
pcc_err,0.50,0,16625
pcc_err,0.50,0,16625
pcc_err,0.50,0,17238
pdc,0.50,0,17246
pcc_err,0.50,0,17247
pcc_err,0.50,0,17247
pcc_err,0.50,0,17253
pdc,0.50,0,17258
pcc_err,0.50,0,17259
pcc_err,0.50,0,17278
pcc_err,0.50,0,17278
pcc_err,0.50,0,17278
pcc_err,0.50,0,17328
pcc_err,0.50,0,17328
pcc_err,0.50,0,17328
pcc_err,0.50,0,17398
pcc_err,0.50,0,17398
pcc_err,0.50,0,17470
pdc,0.50,0,17473
pcc_err,0.50,0,17474
pcc_err,0.50,0,17494
pcc_err,0.50,0,17517
pdc,0.50,0,17521
pdc,0.50,0,17524
pdc,0.50,0,17531
pcc_err,0.50,0,17532
pcc_err,0.50,0,17532
pdc,0.50,0,17539
pcc_err,0.50,0,17540
pcc_err,0.50,0,17540
pdc,0.50,0,17545
pdc,0.50,0,17546
pdc,0.50,0,17548
pdc,0.50,0,17568
pcc_err,0.50,0,17569
pdc,0.50,0,17585
pcc_err,0.50,0,17586
pcc_err,0.50,0,17586
pcc_err,0.50,0,17595
pcc_err,0.50,0,17606
pcc_err,0.50,0,17606
pcc_err,0.50,0,17611
pdc,0.50,0,17613
pdc,0.50,0,17618
pcc_err,0.50,0,17619
pcc_err,0.50,0,17619
pdc,0.50,0,17629
pdc,0.50,0,17631
pcc_err,0.50,0,17632
pcc_err,0.50,0,17632
pdc,0.50,0,17642
pdc,0.50,0,17647
pcc_err,0.50,0,17648
pdc,0.50,0,17657
pdc,0.50,0,17660
pdc,0.50,0,17661
pdc,0.50,0,17662
pcc_err,0.50,0,17663
pcc_err,0.50,0,17663
pcc_err,0.50,0,17663
pcc_err,0.50,0,17663
pcc_err,0.50,0,17676
pcc_err,0.50,0,17676
pcc_err,0.50,0,17676
pcc_err,0.50,0,17702
pcc_err,0.50,0,17702
pcc_err,0.50,0,17702
pcc_err,0.50,0,17726
pcc_err,0.50,0,17726
pdc,0.50,0,17737
pdc,0.50,0,17740
pcc_err,0.50,0,17741
pcc_err,0.50,0,17741
pdc,0.50,0,17804
pdc,0.50,0,17806
pcc_err,0.50,0,17807
pcc_err,0.50,0,17807
pcc_err,0.50,0,17807
pcc_err,0.50,0,17838
pcc_err,0.50,0,18182
pdc,0.50,0,18190
pcc_err,0.50,0,18191
pcc_err,0.50,0,18351
pcc_err,0.50,0,18351
pcc_err,0.50,0,18351
pcc_err,0.50,0,18358
pcc_err,0.50,0,18381
pdc,0.50,0,18384
pcc_err,0.50,0,18405
pcc_err,0.50,0,18405
pcc_err,0.50,0,18405
pcc_err,0.50,0,18405
pcc_err,0.50,0,18405
pdc,0.50,0,18446
pcc_err,0.50,0,18447
pcc_err,0.50,0,18447
pdc,0.50,0,18458
pcc_err,0.50,0,18459
pcc_err,0.50,0,18459
pcc_err,0.50,0,18459
pdc,0.50,0,18470
pdc,0.50,0,18472
pcc_err,0.50,0,18473
pcc_err,0.50,0,18479
pcc_err,0.50,0,18479
pcc_err,0.50,0,18507
pcc_err,0.50,0,18518
pcc_err,0.50,0,18518
pcc_err,0.50,0,18518
pdc,0.50,0,18522
pdc,0.50,0,18523
pdc,0.50,0,18525
pcc_err,0.50,0,18526
pdc,0.50,0,18538
pcc_err,0.50,0,18539
pcc_err,0.50,0,18539
pdc,0.50,0,18542
pcc_err,0.50,0,18543
pdc,0.50,0,18546
pcc_err,0.50,0,18547
pdc,0.50,0,18554
pcc_err,0.50,0,18555
pcc_err,0.50,0,18570
pcc_err,0.50,0,18586
pdc,0.50,0,18590
pcc_err,0.50,0,18591
pcc_err,0.50,0,18598
pcc_err,0.50,0,18610
pcc_err,0.50,0,18610
pcc_err,0.50,0,18610
pdc,0.50,0,18622
pdc,0.50,0,18625
pcc_err,0.50,0,18626
pcc_err,0.50,0,18638
pdc,0.50,0,18643
pcc_err,0.50,0,18648
pcc_err,0.50,0,18648
pdc,0.50,0,18671
pcc_err,0.50,0,18672
pdc,0.50,0,18725
pdc,0.50,0,18732
pcc_err,0.50,0,18733
pcc_err,0.50,0,18733
pdc,0.50,0,18737
pcc_err,0.50,0,18738
pdc,0.50,0,18741
pcc_err,0.50,0,18742
pcc_err,0.50,0,18745
pcc_err,0.50,0,18745
pdc,0.50,0,18752
pdc,0.50,0,18755
pcc_err,0.50,0,18813
pcc_err,0.50,0,18813
pdc,0.50,0,18816
pcc_err,0.50,0,18817
pcc_err,0.50,0,18817
pcc_err,0.50,0,18817
pcc_err,0.50,0,18817
pdc,0.50,0,18836
pdc,0.50,0,18838
pcc_err,0.50,0,18844
pcc_err,0.50,0,18844
pcc_err,0.50,0,18844
pcc_err,0.50,0,18850
pdc,0.50,0,18860
pcc_err,0.50,0,18861
pcc_err,0.50,0,18861
pcc_err,0.50,0,18861
pdc,0.50,0,18883
pcc_err,0.50,0,18884
pdc,0.50,0,18892
pcc_err,0.50,0,18893
pcc_err,0.50,0,18893
pcc_err,0.50,0,18893
pdc,0.50,0,18908
pdc,0.50,0,18912
pcc_err,0.50,0,18913
pcc_err,0.50,0,18913
pcc_err,0.50,0,18913
pcc_err,0.50,0,18913
pcc_err,0.50,0,18913
pdc,0.50,0,18925
pcc_err,0.50,0,18926
pcc_err,0.50,0,18947
pcc_err,0.50,0,18947
pcc_err,0.50,0,18947
pdc,0.50,0,19010
pdc,0.50,0,19017
pcc_err,0.50,0,19022
pcc_err,0.50,0,19022
pdc,0.50,0,19045
pcc_err,0.50,0,19047
pdc,0.50,0,19048
pdc,0.50,0,19049
pdc,0.50,0,19051
pcc_err,0.50,0,19059
pcc_err,0.50,0,19059
pcc_err,0.50,0,19116
pcc_err,0.50,0,19116
pdc,0.50,0,19124
pdc,0.50,0,19125
pcc_err,0.50,0,19126
pcc_err,0.50,0,19126
pdc,0.50,0,19138
pdc,0.50,0,19140
pdc,0.50,0,19142
pdc,0.50,0,19144
pcc_err,0.50,0,19145
pcc_err,0.50,0,19145
pcc_err,0.50,0,19150
pdc,0.50,0,19155
pcc_err,0.50,0,19156
pcc_err,0.50,0,19156
pdc,0.50,0,19161
pcc_err,0.50,0,19162
pcc_err,0.50,0,19162
pdc,0.50,0,19167
pdc,0.50,0,19226
pcc_err,0.50,0,19228
pcc_err,0.50,0,19237
pdc,0.50,0,19240
pcc_err,0.50,0,19241
pcc_err,0.50,0,19249
pcc_err,0.50,0,19254
pcc_err,0.50,0,19254
pdc,0.50,0,19266
pdc,0.50,0,19268
pcc_err,0.50,0,19269
pdc,0.50,0,19274
pcc_err,0.50,0,19278
pcc_err,0.50,0,19278
pdc,0.50,0,19286
pdc,0.50,0,19290
pdc,0.50,0,19299
pcc_err,0.50,0,19300
pcc_err,0.50,0,19300
pdc,0.50,0,19382
pcc_err,0.50,0,19383
pdc,0.50,0,19393
pcc_err,0.50,0,19394
pcc_err,0.50,0,19394
pcc_err,0.50,0,19454
pcc_err,0.50,0,19454
pdc,0.50,0,19465
pcc_err,0.50,0,19466
pcc_err,0.50,0,19466
pcc_err,0.50,0,19472
pcc_err,0.50,0,19472
pcc_err,0.50,0,19481
pcc_err,0.50,0,19484
pdc,0.50,0,19487
pcc_err,0.50,0,19488
pcc_err,0.50,0,19501
pcc_err,0.50,0,19501
pdc,0.50,0,19505
pcc_err,0.50,0,19506
pcc_err,0.50,0,19506
pdc,0.50,0,19508
pdc,0.50,0,19565
pcc_err,0.50,0,19566
pdc,0.50,0,19572
pcc_err,0.50,0,19573
pdc,0.50,0,19591
pdc,0.50,0,19595
pcc_err,0.50,0,19596
pcc_err,0.50,0,19596
pcc_err,0.50,0,19646
pcc_err,0.50,0,19646
pcc_err,0.50,0,19646
pcc_err,0.50,0,19646
pcc_err,0.50,0,19646
pdc,0.50,0,19672
pdc,0.50,0,19673
pcc_err,0.50,0,19678
pcc_err,0.50,0,19678
pcc_err,0.50,0,19745
pdc,0.50,0,19753
pcc_err,0.50,0,19754
pdc,0.50,0,19757
pcc_err,0.50,0,19758
pcc_err,0.50,0,19758
pdc,0.50,0,19771
pcc_err,0.50,0,19772
pcc_err,0.50,0,19782
pcc_err,0.50,0,19782
pdc,0.50,0,19790
pcc_err,0.50,0,19791
pdc,0.50,0,19794
pdc,0.50,0,19795
pcc_err,0.50,0,19807
pcc_err,0.50,0,19807
pcc_err,0.50,0,19807
pdc,0.50,0,19814
pcc_err,0.50,0,19815
pdc,0.50,0,19819
pcc_err,0.50,0,19821
pdc,0.50,0,19835
pdc,0.50,0,19849
pcc_err,0.50,0,19850
pcc_err,0.50,0,19850
pcc_err,0.50,0,19853
pdc,0.50,0,19854
pdc,0.50,0,19855
pcc_err,0.50,0,19858
pdc,0.50,0,19861
pcc_err,0.50,0,19867
pdc,0.50,0,19879
pcc_err,0.50,0,19880
pcc_err,0.50,0,19880
pdc,0.50,0,19884
pdc,0.50,0,19900
pdc,0.50,0,19902
pcc_err,0.50,0,19906
pcc_err,0.50,0,19906
pcc_err,0.50,0,19917
pcc_err,0.50,0,19980
pcc_err,0.50,0,19980
pcc_err,0.50,0,19980
pcc_err,0.50,0,19980
pcc_err,0.50,0,19980
pcc_err,0.50,0,19980
pdc,0.50,0,19993
